X,Y
136.203,0.367
136.203,0.353
136.203,0.244
136.203,0.231
136.216,0.353
136.216,0.339
136.216,0.258
136.216,0.244
136.23,0.339
136.23,0.326
136.23,0.271
136.23,0.258
136.243,0.326
136.243,0.312
136.243,0.285
136.243,0.271
136.257,0.299
136.257,0.285
136.718,0.529
136.718,0.543
136.732,0.543
136.732,0.529
136.732,0.312
136.732,0.529
136.746,0.529
136.746,0.312
137.139,0.285
137.139,0.299
137.139,0.312
137.139,0.299
137.18,0.299
137.18,0.285
137.18,0.299
137.18,0.312
137.601,0.271
137.601,0.299
137.601,0.312
137.601,0.299
137.614,0.258
137.614,0.271
137.628,0.271
137.628,0.258
137.641,0.299
137.641,0.271
137.641,0.299
137.641,0.312
137.709,0.285
137.709,0.299
137.723,0.271
137.723,0.285
137.736,0.285
137.736,0.271
137.75,0.299
137.75,0.285
137.899,0.312
137.899,0.299
137.899,0.285
137.899,0.299
138.415,0.434
138.415,0.462
138.429,0.299
138.429,0.434
138.429,0.462
138.429,0.475
138.442,0.475
138.442,0.462
138.442,0.448
138.442,0.299
138.456,0.462
138.456,0.448
138.537,0.502
138.537,0.529
138.551,0.176
138.551,0.19
138.551,0.299
138.551,0.502
138.551,0.529
138.551,0.543
138.564,0.163
138.564,0.176
138.564,0.19
138.564,0.285
138.564,0.543
138.564,0.529
138.564,0.516
138.564,0.299
138.578,0.529
138.578,0.516
138.578,0.285
138.578,0.19
138.578,0.176
138.578,0.163
138.592,0.19
138.592,0.176
139.135,0.299
139.135,0.312
139.135,0.299
139.135,0.285
139.175,0.285
139.175,0.299
139.175,0.312
139.175,0.326
139.189,0.271
139.189,0.285
139.189,0.326
139.189,0.339
139.202,0.258
139.202,0.271
139.202,0.339
139.202,0.353
139.216,0.244
139.216,0.258
139.216,0.353
139.216,0.367
139.23,0.231
139.23,0.244
139.23,0.367
139.23,0.38
139.243,0.217
139.243,0.231
139.243,0.38
139.243,0.394
139.257,0.204
139.257,0.217
139.257,0.394
139.257,0.407
139.27,0.19
139.27,0.204
139.284,0.176
139.284,0.19
139.488,0.19
139.488,0.176
139.501,0.204
139.501,0.19
139.515,0.217
139.515,0.204
139.528,0.231
139.528,0.217
139.542,0.407
139.542,0.394
139.542,0.244
139.542,0.231
139.555,0.394
139.555,0.38
139.555,0.258
139.555,0.244
139.569,0.38
139.569,0.367
139.569,0.271
139.569,0.258
139.583,0.367
139.583,0.353
139.583,0.285
139.583,0.271
139.596,0.353
139.596,0.339
139.596,0.299
139.596,0.285
139.61,0.339
139.61,0.326
139.61,0.312
139.61,0.299
139.678,0.326
139.678,0.339
139.678,0.326
139.678,0.312
139.773,0.339
139.773,0.326
139.773,0.339
139.773,0.353
139.922,0.421
139.922,0.434
139.935,0.407
139.935,0.421
139.935,0.434
139.935,0.448
139.949,0.353
139.949,0.339
139.949,0.353
139.949,0.407
139.949,0.448
139.949,0.434
139.963,0.434
139.963,0.367
140.288,0.339
140.288,0.353
140.288,0.367
140.288,0.38
140.302,0.38
140.302,0.367
140.302,0.353
140.302,0.339
140.343,0.367
140.343,0.38
140.343,0.367
140.343,0.353
140.94,0.38
140.94,0.367
140.94,0.38
140.94,0.394
141.7,0.394
141.7,0.38
141.7,0.367
141.7,0.38
141.958,0.38
141.958,0.638
141.972,0.638
141.972,0.38
142.121,0.448
142.121,0.475
142.134,0.353
142.134,0.367
142.134,0.38
142.134,0.448
142.134,0.475
142.134,0.489
142.148,0.339
142.148,0.353
142.148,0.489
142.148,0.475
142.148,0.462
142.148,0.38
142.162,0.475
142.162,0.462
142.162,0.353
142.162,0.339
142.175,0.367
142.175,0.353
142.46,0.353
142.46,0.367
142.46,0.38
142.46,0.367
142.705,0.367
142.705,0.353
142.705,0.367
142.705,0.38
142.976,0.38
142.976,0.367
142.976,0.353
142.976,0.367
143.044,0.095
143.044,0.109
143.057,0.109
143.057,0.095
143.057,0.109
143.057,0.19
143.071,0.19
143.071,0.109
143.071,0.19
143.071,0.204
143.085,0.204
143.085,0.19
143.085,0.204
143.085,0.217
143.098,0.217
143.098,0.204
143.098,0.217
143.098,0.231
143.112,0.231
143.112,0.217
143.112,0.231
143.112,0.244
143.125,0.244
143.125,0.231
143.125,0.244
143.125,0.258
143.125,0.339
143.125,0.353
143.125,0.367
143.125,0.38
143.139,0.258
143.139,0.244
143.139,0.258
143.139,0.271
143.139,0.38
143.139,0.367
143.153,0.271
143.153,0.258
143.153,0.271
143.153,0.285
143.153,0.367
143.153,0.353
143.166,0.285
143.166,0.271
143.166,0.285
143.166,0.299
143.18,0.299
143.18,0.285
143.18,0.299
143.18,0.312
143.193,0.312
143.193,0.299
143.193,0.353
143.193,0.339
143.193,0.312
143.193,0.339
143.207,0.326
143.207,0.312
143.614,0.312
143.614,0.326
143.614,0.339
143.614,0.353
143.628,0.299
143.628,0.312
143.641,0.285
143.641,0.299
143.641,0.353
143.641,0.367
143.655,0.271
143.655,0.285
143.655,0.367
143.655,0.394
143.668,0.258
143.668,0.271
143.668,0.394
143.668,0.407
143.682,0.407
143.682,0.421
143.695,0.421
143.695,0.434
143.709,0.434
143.709,0.448
143.723,0.448
143.723,0.462
143.736,0.462
143.736,0.475
143.75,0.475
143.75,0.489
143.763,0.489
143.763,0.502
143.899,0.502
143.899,0.489
143.913,0.489
143.913,0.584
143.926,0.584
143.926,0.475
143.94,0.475
143.94,0.448
143.953,0.448
143.953,0.434
143.967,0.434
143.967,0.421
143.981,0.421
143.981,0.407
143.994,0.407
143.994,0.394
144.008,0.271
144.008,0.258
144.008,0.394
144.008,0.38
144.021,0.285
144.021,0.271
144.048,0.271
144.048,0.285
144.048,0.38
144.048,0.394
144.062,0.258
144.062,0.271
144.062,0.394
144.062,0.407
144.076,0.244
144.076,0.258
144.076,0.407
144.076,0.421
144.089,0.421
144.089,0.434
144.103,0.434
144.103,0.448
144.116,0.448
144.116,0.462
144.13,0.462
144.13,0.475
144.32,0.475
144.32,0.462
144.333,0.462
144.333,0.448
144.347,0.448
144.347,0.434
144.361,0.434
144.361,0.421
144.374,0.421
144.374,0.407
144.374,0.258
144.374,0.244
144.388,0.407
144.388,0.394
144.388,0.271
144.388,0.258
144.401,0.394
144.401,0.38
144.401,0.285
144.401,0.271
144.415,0.38
144.415,0.367
144.415,0.299
144.415,0.285
144.428,0.367
144.428,0.353
144.428,0.312
144.428,0.299
144.442,0.353
144.442,0.339
144.442,0.326
144.442,0.312
144.809,0.312
144.809,0.326
144.809,0.339
144.809,0.326
145.229,0.326
145.229,0.312
145.229,0.326
145.229,0.339
145.365,0.339
145.365,0.326
145.365,0.339
145.365,0.353
145.596,0.353
145.596,0.339
145.596,0.353
145.596,0.367
145.65,0.081
145.65,0.122
145.664,0.122
145.664,0.081
145.664,0.122
145.664,0.231
145.677,0.231
145.677,0.122
145.677,0.231
145.677,0.244
145.691,0.244
145.691,0.231
145.691,0.244
145.691,0.258
145.704,0.258
145.704,0.244
145.704,0.258
145.704,0.271
145.718,0.271
145.718,0.258
145.718,0.271
145.718,0.285
145.732,0.285
145.732,0.271
145.732,0.285
145.732,0.299
145.745,0.299
145.745,0.285
145.745,0.299
145.745,0.353
145.759,0.353
145.759,0.299
145.772,0.367
145.772,0.611
145.786,0.611
145.786,0.367
146.234,0.326
146.234,0.353
146.247,0.312
146.247,0.326
146.247,0.367
146.247,0.38
146.261,0.299
146.261,0.312
146.261,0.38
146.261,0.394
146.275,0.285
146.275,0.299
146.275,0.394
146.275,0.407
146.288,0.271
146.288,0.285
146.288,0.407
146.288,0.421
146.302,0.258
146.302,0.271
146.302,0.421
146.302,0.434
146.315,0.244
146.315,0.258
146.315,0.434
146.315,0.448
146.329,0.231
146.329,0.244
146.492,0.448
146.492,0.462
146.546,0.244
146.546,0.231
146.56,0.258
146.56,0.244
146.573,0.271
146.573,0.258
146.587,0.462
146.587,0.448
146.587,0.285
146.587,0.271
146.6,0.448
146.6,0.434
146.6,0.299
146.6,0.285
146.614,0.434
146.614,0.421
146.614,0.312
146.614,0.299
146.627,0.421
146.627,0.407
146.627,0.326
146.627,0.312
146.641,0.407
146.641,0.394
146.641,0.339
146.641,0.326
146.655,0.394
146.655,0.38
146.655,0.353
146.655,0.339
146.668,0.367
146.668,0.353
147.265,0.353
147.265,0.367
147.265,0.38
147.265,0.367
147.306,0.176
147.306,0.19
147.32,0.163
147.32,0.176
147.32,0.19
147.32,0.353
147.333,0.367
147.333,0.19
147.333,0.176
147.333,0.163
147.333,0.367
147.333,0.38
147.347,0.19
147.347,0.176
148.365,0.38
148.365,0.367
148.365,0.38
148.365,0.394
149.519,0.367
149.519,0.38
149.519,0.394
149.519,0.38
150.035,0.353
150.035,0.367
150.035,0.38
150.035,0.367
150.36,0.407
150.36,0.421
150.374,0.394
150.374,0.407
150.374,0.421
150.374,0.434
150.388,0.367
150.388,0.353
150.388,0.367
150.388,0.394
150.388,0.434
150.388,0.421
150.401,0.421
150.401,0.407
150.415,0.407
150.415,0.367
150.415,0.353
150.415,0.367
150.455,0.367
150.455,0.597
150.469,0.597
150.469,0.367
151.46,0.122
151.46,0.353
151.473,0.353
151.473,0.122
152.573,0.367
152.573,0.38
152.573,0.367
152.573,0.353
153.157,0.38
153.157,0.367
153.157,0.353
153.157,0.367
153.265,0.557
153.265,0.584
153.279,0.367
153.279,0.557
153.279,0.584
153.279,0.597
153.292,0.597
153.292,0.584
153.292,0.57
153.292,0.367
153.306,0.584
153.306,0.57
153.36,0.339
153.36,0.353
153.36,0.367
153.36,0.353
153.387,0.353
153.387,0.339
153.387,0.353
153.387,0.367
153.862,0.339
153.862,0.353
153.862,0.367
153.862,0.353
154.338,0.353
154.338,0.339
154.338,0.353
154.338,0.367
154.433,0.339
154.433,0.353
154.433,0.367
154.433,0.353
154.636,0.326
154.636,0.339
154.636,0.353
154.636,0.339
154.84,0.312
154.84,0.326
154.84,0.339
154.84,0.326
156.265,0.326
156.265,0.312
156.265,0.326
156.265,0.339
156.496,0.339
156.496,0.326
156.496,0.339
156.496,0.353
156.781,0.149
156.781,0.339
156.794,0.122
156.794,0.149
156.794,0.339
156.794,0.149
156.808,0.149
156.808,0.122
156.917,0.353
156.917,0.339
156.917,0.353
156.917,0.367
157.052,0.407
157.052,0.434
157.066,0.367
157.066,0.407
157.066,0.434
157.066,0.448
157.08,0.448
157.08,0.434
157.08,0.421
157.08,0.367
157.093,0.434
157.093,0.421
157.202,0.339
157.202,0.353
157.202,0.367
157.202,0.353
157.337,0.326
157.337,0.339
157.337,0.353
157.337,0.339
157.378,0.312
157.378,0.326
157.378,0.339
157.378,0.326
158.518,0.299
158.518,0.312
158.518,0.326
158.518,0.312
158.654,0.285
158.654,0.299
158.654,0.312
158.654,0.299
160.12,0.271
160.12,0.285
160.12,0.299
160.12,0.285
160.242,0.285
160.242,0.271
160.242,0.285
160.242,0.299
160.269,0.299
160.269,0.285
160.269,0.299
160.269,0.312
160.324,0.312
160.324,0.299
160.324,0.312
160.324,0.326
160.568,0.326
160.568,0.312
160.568,0.326
160.568,0.339
160.636,0.339
160.636,0.326
160.636,0.339
160.636,0.353
160.731,0.353
160.731,0.339
160.731,0.353
160.731,0.367
161.016,0.367
161.016,0.353
161.016,0.367
161.016,0.38
161.274,0.38
161.274,0.367
161.274,0.38
161.274,0.394
161.532,0.367
161.532,0.38
161.532,0.394
161.532,0.38
161.817,0.353
161.817,0.367
161.817,0.38
161.817,0.367
161.953,0.339
161.953,0.353
161.953,0.367
161.953,0.353
162.048,0.326
162.048,0.339
162.048,0.353
162.048,0.339
162.224,0.339
162.224,0.326
162.224,0.339
162.224,0.353
162.455,0.38
162.455,0.407
162.468,0.353
162.468,0.38
162.468,0.407
162.468,0.421
162.482,0.421
162.482,0.407
162.482,0.394
162.482,0.353
162.496,0.407
162.496,0.394
162.591,0.353
162.591,0.367
162.591,0.353
162.591,0.339
163.106,0.367
163.106,0.353
163.106,0.367
163.106,0.38
163.554,0.353
163.554,0.367
163.554,0.38
163.554,0.367
163.677,0.339
163.677,0.353
163.677,0.367
163.677,0.353
163.731,0.149
163.731,0.339
163.744,0.339
163.744,0.149
163.989,0.326
163.989,0.339
163.989,0.353
163.989,0.339
164.07,0.312
164.07,0.326
164.07,0.339
164.07,0.326
164.111,0.299
164.111,0.312
164.111,0.326
164.111,0.312
164.124,0.109
164.124,0.136
164.138,0.136
164.138,0.109
164.138,0.136
164.138,0.149
164.152,0.149
164.152,0.136
164.152,0.149
164.152,0.163
164.165,0.163
164.165,0.149
164.165,0.163
164.165,0.176
164.179,0.176
164.179,0.163
164.179,0.176
164.179,0.19
164.192,0.19
164.192,0.176
164.192,0.19
164.192,0.204
164.192,0.285
164.192,0.299
164.192,0.312
164.192,0.299
164.206,0.204
164.206,0.19
164.206,0.204
164.206,0.217
164.22,0.217
164.22,0.204
164.22,0.217
164.22,0.231
164.233,0.231
164.233,0.217
164.233,0.231
164.233,0.244
164.247,0.244
164.247,0.231
164.247,0.244
164.247,0.258
164.26,0.258
164.26,0.244
164.26,0.299
164.26,0.285
164.26,0.258
164.26,0.285
164.274,0.271
164.274,0.258
164.993,0.394
164.993,0.421
165.007,0.285
165.007,0.394
165.007,0.421
165.007,0.434
165.02,0.434
165.02,0.421
165.02,0.407
165.02,0.285
165.034,0.421
165.034,0.407
165.333,0.285
165.333,0.312
165.333,0.285
165.333,0.271
165.346,0.312
165.346,0.326
165.36,0.326
165.36,0.312
165.373,0.271
165.373,0.285
165.373,0.312
165.373,0.285
165.862,0.285
165.862,0.271
165.862,0.285
165.862,0.299
165.916,0.271
165.916,0.285
165.916,0.299
165.916,0.285
166.269,0.285
166.269,0.271
166.269,0.285
166.269,0.299
166.324,0.299
166.324,0.285
166.324,0.299
166.324,0.312
166.378,0.312
166.378,0.299
166.378,0.312
166.378,0.326
166.649,0.326
166.649,0.312
166.649,0.326
166.649,0.339
166.704,0.339
166.704,0.326
166.704,0.339
166.704,0.353
166.812,0.326
166.812,0.339
166.812,0.353
166.812,0.339
166.88,0.312
166.88,0.326
166.88,0.339
166.88,0.326
166.948,0.299
166.948,0.312
166.948,0.326
166.948,0.312
166.989,0.285
166.989,0.299
166.989,0.312
166.989,0.299
167.029,0.271
167.029,0.285
167.029,0.299
167.029,0.285
168.251,0.285
168.251,0.271
168.251,0.285
168.251,0.299
168.78,0.299
168.78,0.57
168.794,0.57
168.794,0.299
168.848,0.299
168.848,0.312
168.848,0.299
168.848,0.285
169.079,0.312
169.079,0.299
169.079,0.312
169.079,0.326
169.106,0.326
169.106,0.312
169.106,0.326
169.106,0.339
169.147,0.339
169.147,0.326
169.147,0.339
169.147,0.353
169.228,0.353
169.228,0.339
169.228,0.353
169.228,0.367
169.378,0.367
169.378,0.353
169.378,0.367
169.378,0.38
169.446,0.38
169.446,0.367
169.446,0.38
169.446,0.394
169.608,0.489
169.608,0.638
169.622,0.475
169.622,0.489
169.622,0.638
169.622,0.489
169.636,0.462
169.636,0.475
169.636,0.489
169.636,0.475
169.649,0.448
169.649,0.462
169.649,0.475
169.649,0.462
169.663,0.434
169.663,0.448
169.663,0.462
169.663,0.448
169.676,0.421
169.676,0.434
169.676,0.448
169.676,0.434
169.69,0.407
169.69,0.421
169.69,0.434
169.69,0.421
169.703,0.394
169.703,0.38
169.703,0.394
169.703,0.407
169.703,0.421
169.703,0.407
170.246,0.407
170.246,0.394
170.246,0.407
170.246,0.421
171.645,0.421
171.645,0.407
171.645,0.394
171.645,0.407
172.663,0.502
172.663,0.529
172.676,0.407
172.676,0.502
172.676,0.529
172.676,0.543
172.69,0.543
172.69,0.529
172.69,0.516
172.69,0.407
172.703,0.529
172.703,0.516
173.246,0.407
173.246,0.421
173.246,0.407
173.246,0.394
173.273,0.421
173.273,0.407
173.273,0.421
173.273,0.434
173.64,0.434
173.64,0.421
173.64,0.434
173.64,0.448
173.735,0.448
173.735,0.434
173.735,0.448
173.735,0.462
174.224,0.434
174.224,0.448
174.224,0.462
174.224,0.448
174.319,0.421
174.319,0.434
174.319,0.448
174.319,0.434
174.427,0.407
174.427,0.421
174.427,0.434
174.427,0.421
174.672,0.394
174.672,0.407
174.672,0.421
174.672,0.407
174.726,0.38
174.726,0.394
174.726,0.407
174.726,0.394
174.821,0.367
174.821,0.38
174.821,0.394
174.821,0.38
175.174,0.38
175.174,0.367
175.174,0.38
175.174,0.394
176.083,0.367
176.083,0.38
176.083,0.394
176.083,0.38
176.151,0.353
176.151,0.367
176.151,0.38
176.151,0.367
176.653,0.367
176.653,0.353
176.653,0.367
176.653,0.38
176.721,0.38
176.721,0.367
176.721,0.38
176.721,0.394
176.966,0.394
176.966,0.38
176.966,0.394
176.966,0.407
177.224,0.407
177.224,0.394
177.224,0.407
177.224,0.421
177.386,0.394
177.386,0.407
177.386,0.421
177.386,0.407
177.441,0.38
177.441,0.394
177.441,0.407
177.441,0.394
177.481,0.367
177.481,0.38
177.481,0.394
177.481,0.38
177.536,0.353
177.536,0.367
177.536,0.38
177.536,0.367
177.59,0.339
177.59,0.353
177.59,0.367
177.59,0.353
177.644,0.326
177.644,0.339
177.644,0.353
177.644,0.339
177.671,0.312
177.671,0.326
177.671,0.339
177.671,0.326
177.726,0.326
177.726,0.312
177.726,0.299
177.726,0.312
178.065,0.244
178.065,0.258
178.079,0.231
178.079,0.244
178.079,0.258
178.079,0.299
178.092,0.299
178.092,0.258
178.092,0.244
178.092,0.231
178.106,0.258
178.106,0.244
178.133,0.312
178.133,0.557
178.147,0.557
178.147,0.312
180.468,0.312
180.468,0.326
180.468,0.312
180.468,0.299
180.889,0.326
180.889,0.312
180.889,0.326
180.889,0.339
181.187,0.339
181.187,0.326
181.187,0.339
181.187,0.353
181.336,0.353
181.336,0.339
181.336,0.353
181.336,0.367
181.717,0.367
181.717,0.353
181.717,0.367
181.717,0.38
181.934,0.353
181.934,0.367
181.934,0.38
181.934,0.367
182.097,0.367
182.097,0.353
182.097,0.367
182.097,0.38
182.164,0.38
182.164,0.611
182.178,0.611
182.178,0.38
182.409,0.38
182.409,0.394
182.409,0.38
182.409,0.367
182.517,0.394
182.517,0.38
182.517,0.394
182.517,0.407
183.291,0.407
183.291,0.557
183.305,0.557
183.305,0.407
183.305,0.557
183.305,0.652
183.318,0.652
183.318,0.557
183.522,0.407
183.522,0.421
183.522,0.407
183.522,0.394
183.875,0.421
183.875,0.407
183.875,0.421
183.875,0.434
184.078,0.529
184.078,0.557
184.092,0.434
184.092,0.529
184.092,0.557
184.092,0.57
184.106,0.57
184.106,0.557
184.106,0.543
184.106,0.434
184.119,0.557
184.119,0.543
184.228,0.407
184.228,0.421
184.228,0.434
184.228,0.421
184.309,0.394
184.309,0.407
184.309,0.421
184.309,0.407
184.513,0.38
184.513,0.394
184.513,0.407
184.513,0.394
185.11,0.394
185.11,0.38
185.11,0.394
185.11,0.407
185.151,0.407
185.151,0.394
185.151,0.407
185.151,0.421
185.178,0.421
185.178,0.407
185.178,0.421
185.178,0.434
185.477,0.434
185.477,0.421
185.477,0.434
185.477,0.448
185.49,0.421
185.49,0.434
185.49,0.448
185.49,0.462
185.504,0.407
185.504,0.421
185.504,0.462
185.504,0.475
185.517,0.394
185.517,0.407
185.517,0.475
185.517,0.489
185.531,0.38
185.531,0.394
185.531,0.489
185.531,0.502
185.544,0.353
185.544,0.38
185.558,0.204
185.558,0.231
185.558,0.339
185.558,0.353
185.572,0.231
185.572,0.204
185.572,0.231
185.572,0.244
185.572,0.312
185.572,0.339
185.585,0.244
185.585,0.231
185.585,0.244
185.585,0.312
185.599,0.502
185.599,0.489
185.599,0.258
185.599,0.244
185.789,0.271
185.789,0.258
185.802,0.285
185.802,0.271
185.816,0.299
185.816,0.285
185.829,0.489
185.829,0.475
185.829,0.312
185.829,0.299
185.843,0.475
185.843,0.462
185.843,0.326
185.843,0.312
185.857,0.462
185.857,0.448
185.857,0.339
185.857,0.326
185.87,0.448
185.87,0.434
185.87,0.353
185.87,0.339
185.884,0.434
185.884,0.421
185.884,0.367
185.884,0.353
185.897,0.421
185.897,0.407
185.897,0.38
185.897,0.367
185.911,0.394
185.911,0.38
185.979,0.38
185.979,0.394
185.979,0.407
185.979,0.394
186.264,0.367
186.264,0.38
186.264,0.394
186.264,0.38
186.305,0.38
186.305,0.367
186.305,0.38
186.305,0.394
186.793,0.394
186.793,0.38
186.793,0.394
186.793,0.407
187.323,0.407
187.323,0.652
187.336,0.38
187.336,0.394
187.336,0.652
187.336,0.394
187.567,0.394
187.567,0.38
187.567,0.394
187.567,0.407
188.409,0.38
188.409,0.394
188.409,0.407
188.409,0.394
188.504,0.367
188.504,0.38
188.504,0.394
188.504,0.38
188.558,0.353
188.558,0.367
188.558,0.38
188.558,0.367
188.639,0.339
188.639,0.353
188.639,0.367
188.639,0.353
188.694,0.326
188.694,0.339
188.694,0.353
188.694,0.339
188.938,0.312
188.938,0.326
188.938,0.339
188.938,0.326
189.549,0.326
189.549,0.312
189.549,0.326
189.549,0.339
189.888,0.339
189.888,0.326
189.888,0.339
189.888,0.353
189.929,0.326
189.929,0.339
189.929,0.353
189.929,0.339
190.431,0.339
190.431,0.326
190.431,0.339
190.431,0.353
190.445,0.353
190.445,0.339
190.445,0.353
190.445,0.367
190.54,0.367
190.54,0.353
190.54,0.367
190.54,0.38
190.716,0.38
190.716,0.367
190.716,0.38
190.716,0.394
190.743,0.394
190.743,0.38
190.743,0.394
190.743,0.407
190.757,0.407
190.757,0.394
190.757,0.407
190.757,0.421
190.784,0.421
190.784,0.407
190.784,0.421
190.784,0.434
190.825,0.434
190.825,0.421
190.825,0.434
190.825,0.448
190.906,0.448
190.906,0.434
190.906,0.448
190.906,0.462
191.069,0.462
191.069,0.448
191.069,0.462
191.069,0.475
192.454,0.448
192.454,0.462
192.454,0.475
192.454,0.462
192.481,0.434
192.481,0.448
192.481,0.462
192.481,0.448
192.617,0.19
192.617,0.299
192.63,0.299
192.63,0.19
192.63,0.299
192.63,0.312
192.644,0.312
192.644,0.299
192.644,0.312
192.644,0.326
192.657,0.326
192.657,0.312
192.657,0.326
192.657,0.339
192.671,0.339
192.671,0.326
192.671,0.339
192.671,0.353
192.684,0.353
192.684,0.339
192.684,0.353
192.684,0.367
192.684,0.421
192.684,0.434
192.684,0.448
192.684,0.434
192.698,0.367
192.698,0.353
192.698,0.367
192.698,0.38
192.712,0.38
192.712,0.367
192.712,0.38
192.712,0.394
192.725,0.394
192.725,0.38
192.725,0.394
192.725,0.421
192.725,0.434
192.725,0.421
192.739,0.407
192.739,0.394
192.847,0.394
192.847,0.407
192.847,0.421
192.847,0.407
192.902,0.38
192.902,0.394
192.902,0.407
192.902,0.394
193.064,0.367
193.064,0.38
193.064,0.394
193.064,0.38
193.119,0.353
193.119,0.367
193.119,0.38
193.119,0.367
193.16,0.367
193.16,0.353
193.16,0.367
193.16,0.38
193.241,0.38
193.241,0.367
193.241,0.38
193.241,0.394
193.282,0.394
193.282,0.38
193.282,0.394
193.282,0.407
193.499,0.407
193.499,0.394
193.499,0.407
193.499,0.421
193.607,0.421
193.607,0.407
193.607,0.421
193.607,0.434
193.662,0.434
193.662,0.421
193.662,0.434
193.662,0.448
193.798,0.448
193.798,0.434
193.798,0.448
193.798,0.462
193.852,0.367
193.852,0.448
193.865,0.339
193.865,0.367
193.865,0.448
193.865,0.367
193.879,0.326
193.879,0.339
193.879,0.367
193.879,0.339
193.893,0.312
193.893,0.326
193.893,0.339
193.893,0.326
193.906,0.299
193.906,0.312
193.906,0.326
193.906,0.312
193.92,0.312
193.92,0.299
194.178,0.434
194.178,0.448
194.178,0.462
194.178,0.448
194.34,0.421
194.34,0.434
194.34,0.448
194.34,0.434
194.666,0.434
194.666,0.421
194.666,0.434
194.666,0.448
195.168,0.448
195.168,0.434
195.168,0.448
195.168,0.462
195.454,0.434
195.454,0.448
195.454,0.462
195.454,0.448
195.657,0.421
195.657,0.434
195.671,0.407
195.671,0.421
195.684,0.421
195.684,0.407
195.698,0.434
195.698,0.421
195.861,0.448
195.861,0.434
